review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0225,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,50eb2cdf3e7a3fba6c99363f0cb32b4bdbcded4e9fff56643ddfcdb88bb2fe0b,FAM00305,1,,COMPLETE,B,medium,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2460B; reachable_dangerous=3; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=7 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,2513,25692356,52,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7.json,https://etherscan.io/address/0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,,every reachable dangerous operation (CALLx3) is dominated by a caller or signature guard | guards: 3 strong (storage_based_caller_check),"storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0226,0xdfcea22511c440b6d09ca9712c515261757dad2c,51b5ea3b502f9e6896b2a5984f371fd742542aa5944d241660afedf2318f3274,FAM00016,1,,PARTIAL,U,medium,"0xdfcea22511c440b6d09ca9712c515261757dad2c: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xdfcea22511c440b6d09ca9712c515261757dad2c,13527,25614587,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xdfcea22511c440b6d09ca9712c515261757dad2c.json,https://etherscan.io/address/0xdfcea22511c440b6d09ca9712c515261757dad2c,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0228,0xa83486e29bac6180d614be6be1740ca62e191ae3,52a77bbbfc5a075d9aed2a382dc2aa9c1e6e08e94036ab376ec5e3be2631d274,FAM00320,1,,COMPLETE,B,medium,0xa83486e29bac6180d614be6be1740ca62e191ae3: reachable capabilities are protected by authorization checks under complete analysis.,"exec=140B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xa83486e29bac6180d614be6be1740ca62e191ae3,140,25669695,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa83486e29bac6180d614be6be1740ca62e191ae3.json,https://etherscan.io/address/0xa83486e29bac6180d614be6be1740ca62e191ae3,label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata,"every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 2 strong (caller_check, hardcoded_address_check)",caller_check (msg.sender compared against an unresolved value) | hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0235,0x9ed18ba902951c16c2299ac234921380743a0a67,55f44a3a5c7701d38238e99c760670448319a736f2b0f0dfe8d70b3d897b020a,FAM00306,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0x9ed18ba902951c16c2299ac234921380743a0a67: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2090B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0x9ed18ba902951c16c2299ac234921380743a0a67,2143,25602764,483,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ed18ba902951c16c2299ac234921380743a0a67.json,https://etherscan.io/address/0x9ed18ba902951c16c2299ac234921380743a0a67,verified_source,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 1 strong (signature_authorization) | contract reaches ecrecover (signature-based authorization present),signature_authorization (branch depends on an ecrecover result),v3
V2-0236,0x6191caaa93ba41af2e28920445615badffbe049e,565aa25387884d203e14baad5432fb04be5be63e984dced70ae231f0689444c9,FAM00208,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0x6191caaa93ba41af2e28920445615badffbe049e: reachable capabilities are protected by authorization checks under complete analysis.,"exec=4571B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0x6191caaa93ba41af2e28920445615badffbe049e,4624,25642713,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6191caaa93ba41af2e28920445615badffbe049e.json,https://etherscan.io/address/0x6191caaa93ba41af2e28920445615badffbe049e,low_confidence; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0238,0x612373d7003d694220f7800eeaf8e3924c0951d3,56926d3a19c73d00c503d036de685b104193f90188b6d5ad952f991acd0ec682,FAM00007,1,,PARTIAL,U,medium,"0x612373d7003d694220f7800eeaf8e3924c0951d3: control-flow coverage is incomplete (a reachable DELEGATECALL has an unresolved (non-constant) target), so whether the reachable capabilities are protected cannot be determined.","exec=24504B; reachable_dangerous=7; unguarded_dangerous=6; unguarded_targets(calldata=2,const=0,unresolved=4,critical=1); guards=82 (strong=8); ecrecover=True; coverage=PARTIAL; why_partial=a reachable DELEGATECALL has an unresolved (non-constant) target",ACCEPT_LLM_LABEL,U,medium,,unresolved_proxy_target,a reachable DELEGATECALL has an unresolved (non-constant) target,0x612373d7003d694220f7800eeaf8e3924c0951d3,24504,25595276,700,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x612373d7003d694220f7800eeaf8e3924c0951d3.json,https://etherscan.io/address/0x612373d7003d694220f7800eeaf8e3924c0951d3,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata,"reachable dangerous operations found: 7 | strong authorization guards observed: 8 (hardcoded_address_check, self_call_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0239,0x0055079c877f564f9f624a7b81a3479d8fd05500,56da422675139b3dfc07a7d9b8b3761712132021b2bdece039aa845edab661be,FAM00013,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0x0055079c877f564f9f624a7b81a3479d8fd05500: reachable capabilities are protected by authorization checks under complete analysis.,"exec=6956B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=5 (strong=5); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0x0055079c877f564f9f624a7b81a3479d8fd05500,7009,25634645,3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0055079c877f564f9f624a7b81a3479d8fd05500.json,https://etherscan.io/address/0x0055079c877f564f9f624a7b81a3479d8fd05500,u_case; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 5 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0240,0xc5f0a46e35838a16aaade31118440c900ffa5821,5741ce533df607027ffff1ae6bededf31f31c72e947e8f929c1eec6cf2bd9054,FAM00209,1,,COMPLETE,B,medium,0xc5f0a46e35838a16aaade31118440c900ffa5821: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3495B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xc5f0a46e35838a16aaade31118440c900ffa5821,3495,25646305,199,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc5f0a46e35838a16aaade31118440c900ffa5821.json,https://etherscan.io/address/0xc5f0a46e35838a16aaade31118440c900ffa5821,label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 3 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0244,0xdde8d952c5893254b5f3cc55433672e76cdf8b9a,588fce94108ed2b8074425d442ce43d5f6e13f931a1c46ff385605d3b3723407,FAM00016,1,,PARTIAL,U,medium,"0xdde8d952c5893254b5f3cc55433672e76cdf8b9a: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xdde8d952c5893254b5f3cc55433672e76cdf8b9a,13527,25616858,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xdde8d952c5893254b5f3cc55433672e76cdf8b9a.json,https://etherscan.io/address/0xdde8d952c5893254b5f3cc55433672e76cdf8b9a,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0249,0x1e8de002381b9ff5e31941a567d00107f9c1b9f5,58f1d8a92543b71c1f8d54a95e02d23d79c13ec51a4ae85416502e8969877161,FAM00076,1,,COMPLETE,R1,medium,0x1e8de002381b9ff5e31941a567d00107f9c1b9f5: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=20766B; reachable_dangerous=32; unguarded_dangerous=30; unguarded_targets(calldata=28,const=1,unresolved=1,critical=0); guards=16 (strong=4); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0x1e8de002381b9ff5e31941a567d00107f9c1b9f5,20766,25690358,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1e8de002381b9ff5e31941a567d00107f9c1b9f5.json,https://etherscan.io/address/0x1e8de002381b9ff5e31941a567d00107f9c1b9f5,low_confidence; no_recognizable_solidity_metadata,"28 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 4 strong guard(s) (storage_based_caller_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0254,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,599ee62f3b46eae0e839be7b5bcdc34f0fc1621ea6f962970371b11461859394,FAM00410,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed: reachable capabilities are protected by authorization checks under complete analysis.,"exec=772B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,772,25595134,434321,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed.json,https://etherscan.io/address/0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,verified_source; label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 1 strong (hardcoded_address_check),hardcoded_address_check (tx.origin compared against a fixed address literal),v3
V2-0257,0x55e756ee933501b4ea8d7448b4521abde21f3a15,5aca3355a95ddafd3abfc3efcae08ed57e2680c950f469b6f0247b64826b92b2,FAM00193,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R1,medium,0x55e756ee933501b4ea8d7448b4521abde21f3a15: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=6852B; reachable_dangerous=3; unguarded_dangerous=2; unguarded_targets(calldata=1,const=1,unresolved=0,critical=0); guards=12 (strong=6); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x55e756ee933501b4ea8d7448b4521abde21f3a15,6905,25610138,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x55e756ee933501b4ea8d7448b4521abde21f3a15.json,https://etherscan.io/address/0x55e756ee933501b4ea8d7448b4521abde21f3a15,verified_source; label_changed_v1_B_to_v2_R2,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 6 strong guard(s) (hardcoded_address_check, self_call_check, signature_authorization), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0259,0x90288146dab49f899e87e3a54b47f3a9396c5bd6,5c3787680e4425d760c653ba59470113dbe233d2d4f6cf45526a51c5d96f0c3f,FAM00284,1,,COMPLETE,R2,medium,0x90288146dab49f899e87e3a54b47f3a9396c5bd6: a reachable unguarded call has an unresolved callee; that one dependency decides whether it is adequately protected.,"exec=7465B; reachable_dangerous=5; unguarded_dangerous=5; unguarded_targets(calldata=0,const=2,unresolved=3,critical=0); guards=2 (strong=1); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R2,medium,,unresolved_call_target_provenance,"The single blocking dependency is callee provenance: the target is computed through memory, which this analyzer does not track transitively. If it derives from calldata the path is attacker-directed; if from a fixed stored value it is not.",0x90288146dab49f899e87e3a54b47f3a9396c5bd6,7518,25674814,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x90288146dab49f899e87e3a54b47f3a9396c5bd6.json,https://etherscan.io/address/0x90288146dab49f899e87e3a54b47f3a9396c5bd6,,3 reachable unguarded call site(s) whose callee address is neither a constant nor traceable to calldata | strong guards present: 1 (signature_authorization),"signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
