review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0078,0x3dec040d11fd8de1358f4157f7a250715cd012bd,18f6ba511796e9e3960cd511182e2f89c04c2c6878f09a85f54203f5ea9d43d0,FAM00142,1,,PARTIAL,R2,low,0x3dec040d11fd8de1358f4157f7a250715cd012bd: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=2643B meta=0B; reachable={'CALL': 2}; unguarded={'CALL': 1}; guards=2; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x3dec040d11fd8de1358f4157f7a250715cd012bd,2643,25644528,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3dec040d11fd8de1358f4157f7a250715cd012bd.json,https://etherscan.io/address/0x3dec040d11fd8de1358f4157f7a250715cd012bd,low_confidence; no_recognizable_solidity_metadata
V2-0080,0x66409a7bc039339e31957651c6c4d9f2a3355a71,19e0b1359f66924ea0178eb8452b8b9266269d979e97be83cd9120b59f46c6c5,FAM00016,1,,PARTIAL,R2,low,0x66409a7bc039339e31957651c6c4d9f2a3355a71: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x66409a7bc039339e31957651c6c4d9f2a3355a71,13527,25609018,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x66409a7bc039339e31957651c6c4d9f2a3355a71.json,https://etherscan.io/address/0x66409a7bc039339e31957651c6c4d9f2a3355a71,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0089,0x911a6dc38a027ed9c1980d767138bdea42c7f2f5,1b2308f265fe5afe10bef9fe05308f82f570af513815a747aa1729cabb5c90d5,FAM00286,1,,PARTIAL,R2,low,"0x911a6dc38a027ed9c1980d767138bdea42c7f2f5: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=21954B meta=0B; reachable={'CALL': 9, 'SSTORE': 4, 'DELEGATECALL': 3}; unguarded=none; guards=48; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x911a6dc38a027ed9c1980d767138bdea42c7f2f5,21954,25666157,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x911a6dc38a027ed9c1980d767138bdea42c7f2f5.json,https://etherscan.io/address/0x911a6dc38a027ed9c1980d767138bdea42c7f2f5,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0090,0x358c7a4bf89fb98c3ac057d69b054858a35b2471,1b4c58f10acfc932ef1f4b66db3a61b9d218a5c9e1bb47cf24b881fe3de8c554,FAM00016,1,,PARTIAL,R2,low,0x358c7a4bf89fb98c3ac057d69b054858a35b2471: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x358c7a4bf89fb98c3ac057d69b054858a35b2471,13527,25612128,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x358c7a4bf89fb98c3ac057d69b054858a35b2471.json,https://etherscan.io/address/0x358c7a4bf89fb98c3ac057d69b054858a35b2471,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0091,0x030ad3186a697ac74a9b59ad207d786af84e34f9,1d83f30b1c56c094c5b6260eb86418b70232c2d41ba12bc81636eb9d218def9f,FAM00016,1,,PARTIAL,R2,low,0x030ad3186a697ac74a9b59ad207d786af84e34f9: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x030ad3186a697ac74a9b59ad207d786af84e34f9,13527,25615407,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x030ad3186a697ac74a9b59ad207d786af84e34f9.json,https://etherscan.io/address/0x030ad3186a697ac74a9b59ad207d786af84e34f9,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0092,0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94,1dade264257184d097dff2086b4ac0e69f31731b0167f32ce6b15c249bd0bdf9,FAM00308,1,,PARTIAL,R2,low,0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=13221B meta=0B; reachable={'CALL': 9}; unguarded=none; guards=13; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94,13221,25658552,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94.json,https://etherscan.io/address/0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94,low_confidence; no_recognizable_solidity_metadata
V2-0094,0x05ae73c5925d843864ae6f261f3175de2ebcd963,1eece4caac5d3926684d9843def636ae3755558b1648cc03973f6c7b2299e89c,FAM00026,1,,PARTIAL,R2,low,0x05ae73c5925d843864ae6f261f3175de2ebcd963: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=17398B meta=53B; reachable={'CALL': 2}; unguarded=none; guards=5; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SSTOREx2,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SSTOREx2 | No verified source on Sourcify to corroborate the bytecode evidence.",0x05ae73c5925d843864ae6f261f3175de2ebcd963,17451,25595428,135,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x05ae73c5925d843864ae6f261f3175de2ebcd963.json,https://etherscan.io/address/0x05ae73c5925d843864ae6f261f3175de2ebcd963,low_confidence; analyzer_disagreement_present_but_unreached
V2-0095,0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6,1efd68f275f5168d7af72c10312cd6221fcc9989178c30dfdd3f45640a55ff00,FAM00100,1,,PARTIAL,R2,low,"0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=10618B meta=0B; reachable={'CALL': 6, 'SSTORE': 5}; unguarded={'CALL': 4, 'SSTORE': 4}; guards=9; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6,10618,25604063,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6.json,https://etherscan.io/address/0x278b70c29c3e1cc4d3a25e4db637ac973e94f7e6,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0098,0x2b07c980b1c892727694098a9dd711c973b9b8f8,1fd0e7025c2d2a06e327a1aa89b3edfed79e973511becaf7e9d6b00cf5fff414,FAM00107,1,,PARTIAL,R2,low,"0x2b07c980b1c892727694098a9dd711c973b9b8f8: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=5115B meta=53B; reachable={'DELEGATECALL': 1, 'CALL': 1}; unguarded=none; guards=2; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: a reachable DELEGATECALL has an unresolved (non-constant) target | No verified source on Sourcify to corroborate the bytecode evidence.",0x2b07c980b1c892727694098a9dd711c973b9b8f8,5168,25603290,30,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x2b07c980b1c892727694098a9dd711c973b9b8f8.json,https://etherscan.io/address/0x2b07c980b1c892727694098a9dd711c973b9b8f8,low_confidence; proxy_or_delegatecall
V2-0099,0x8580da8fe40137cae1155165df03dcc564ad52b1,1fd55dacbe0a948d3e03c47f14ec37bb4ba08d17aa3635dbb0c1ad39e1a11138,FAM00270,1,,PARTIAL,R2,low,"0x8580da8fe40137cae1155165df03dcc564ad52b1: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=11860B meta=0B; reachable={'CALL': 7, 'SSTORE': 8}; unguarded={'CALL': 5, 'SSTORE': 2}; guards=19; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x8580da8fe40137cae1155165df03dcc564ad52b1,11860,25631118,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8580da8fe40137cae1155165df03dcc564ad52b1.json,https://etherscan.io/address/0x8580da8fe40137cae1155165df03dcc564ad52b1,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0105,0x4cd241e8d1510e30b2076397afc7508ae59c66c9,2152bba1e68a2386a64a814981ff552d64a8230e555e21d2a90a036060d181f2,FAM00175,1,,COMPLETE,R2,medium,0x4cd241e8d1510e30b2076397afc7508ae59c66c9: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=3586B meta=53B; reachable={'CALL': 3}; unguarded=none; guards=4; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x4cd241e8d1510e30b2076397afc7508ae59c66c9,3639,25606206,9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4cd241e8d1510e30b2076397afc7508ae59c66c9.json,https://etherscan.io/address/0x4cd241e8d1510e30b2076397afc7508ae59c66c9,proxy_or_delegatecall
V2-0106,0x94182a262f20eb917289774576c6f962d8c478a1,21cb78452637b5f9b9448542654665b7616a82aba76b394b6002f27909e873bc,FAM00291,1,,PARTIAL,R2,low,0x94182a262f20eb917289774576c6f962d8c478a1: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=2051B meta=0B; reachable={'CALL': 3}; unguarded={'CALL': 3}; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: DELEGATECALLx1; metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: DELEGATECALLx1; metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x94182a262f20eb917289774576c6f962d8c478a1,2051,25646651,49,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x94182a262f20eb917289774576c6f962d8c478a1.json,https://etherscan.io/address/0x94182a262f20eb917289774576c6f962d8c478a1,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
