sample_id,label,family_id_theta,fold_id_theta,max_sim_to_train
ethereum:0xdc4fea7560223f70f7afbf7b6d3ee04f5e526edd,0,F01158,1,0.4921875
ethereum:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,0,F00798,3,0.5390625
ethereum:0xaa56ae79d975407767f9639a34f81ac0da5d1f29,0,F00774,3,0.8203125
ethereum:0x1e5ff4e14241b7da351ad6b61e5faafa8b6efb06,0,F00881,2,0.6484375
ethereum:0xab3df0c2325233228342e76c93d93fe4b34edb8a,0,F01159,0,0.6953125
ethereum:0x928f01a62d7783ee69415e49492d41e4e94b9d99,0,F00958,3,0.515625
ethereum:0xc0696b3b519ece3bec711eef4a4d87a6869e9765,0,F01160,4,0.7890625
ethereum:0x639038635fa199dbbc60459d096affeb8b2b3c32,0,F00971,0,0.8125
ethereum:0x4a23b165f2f07b6226097f7ea92e104c04734250,0,F01141,4,0.2890625
ethereum:0x1d8919aef317c18afd2262c8a40743952d502674,0,F01161,3,0.5625
ethereum:0xd68d0be5ad76cec24baad1cedfbb7accb0a416af,0,F01066,4,0.8671875
ethereum:0x3b41ff336fa380b3d8dd84535eb399c52a0cea47,0,F01162,3,0.609375
ethereum:0x81497954eaaa145d944c5f1207c69da6db599e74,0,F01112,1,0.3203125
ethereum:0x4ccfc0100f7b0fea4260498e5164612c66b132a7,0,F01163,2,0.84375
ethereum:0x914cdeb572570d1fe0c4018e1ce9ce859dd06a74,0,F01164,1,0.59375
ethereum:0xd533a949740bb3306d119cc777fa900ba034cd52,0,F01165,0,0.1015625
ethereum:0x20c000150ded5baee71fde8db67d3b7f95715833,0,F01166,4,0.6796875
ethereum:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,0,F00800,2,0.8359375
ethereum:0x3c91dcb807e3d2bc5667b7ae26d31ea94ee53deb,0,F01167,3,0.15625
ethereum:0xbba8023ef8beb4439ffcf97765e01a84ac5abd5f,0,F01168,1,0.890625
ethereum:0xc5113ddaa8eb87e5872b5b1e7a78ffde60d7e2f3,0,F01169,2,0.765625
ethereum:0x27aa463886a8d6315da6f7c8b7f7cda751a51bd1,0,F01170,1,0.7578125
ethereum:0xace41ac58d5622ee2b1d57d68dec5ba949277cae,0,F01171,1,0.8125
ethereum:0xe7c29adb5a0202f3280387e0383ade80aed48ab4,0,F01172,3,0.828125
ethereum:0xb751379ff5dbc7ae98279486f151172dd37abaa3,0,F01173,2,0.515625
ethereum:0x843fa27dad1759f4a6d1a1f071b918866e821b23,0,F01174,1,0.1953125
ethereum:0xe0caa95bbc27494db960c0ef2329c62967fdfea6,0,F00751,1,0.78125
ethereum:0x548aa727f635de5444b619fb5553ff9b223ed113,0,F01145,0,0.890625
ethereum:0xda28f3d0aabf9c2ecc6d3fffbba00ad079788f66,0,F01066,4,0.8671875
ethereum:0xfe94b8aeb7950a26c276ea615a6d3c7289fd2ac3,0,F01175,0,0.34375
ethereum:0x779bfb2c3ea794e08d8c53eb86a7ba2b3d5e28b2,0,F01176,4,0.421875
ethereum:0x5bd5eace10f5608e2f98a0db08462e42da85cca6,0,F00930,1,0.4375
ethereum:0xf5f485d4c8843aca0e4367f244257bb8e77d3353,0,F01177,3,0.8671875
ethereum:0x1f423d5851cf05fa31c453f42e6e223d739cde11,0,F01178,2,0.3203125
ethereum:0xcf9c17f8c989683a36f820e9af98707c45465082,0,F00958,3,0.515625
ethereum:0x7cf8c8bda7cdc5a85e3288ccea7dc259d0bfbfb9,0,F01179,1,0.375
ethereum:0x2e358a28a5f24d2d362c8e52c59b2737242a4ffb,0,F01066,4,0.8671875
ethereum:0xd3ad26d5a79f1d8c977d16133a8e018c72e2f15f,0,F01180,0,0.578125
ethereum:0xe9a70d25b73471716d3b9957a43d58b07f739dec,0,F01181,2,0.2109375
ethereum:0x4faf0e356f72139e058e61a49f354f27c674ca0a,0,F01182,4,0.828125
ethereum:0x2a0a5b31d0089e984f1afca27840cadd18494607,0,F01005,0,0.6953125
ethereum:0xaaa24c60edfafab3412c1fa38cd1ff3e9e5b965f,0,F00860,1,0.8828125
ethereum:0xed2eb19fc84d432e50c3c4ab14fde6e8cb3539c7,0,F01183,3,0.8671875
ethereum:0xbb5749ac4473a64e6bd8476708371ca8c4583f42,0,F01184,2,0.296875
ethereum:0x67e18a5b1b78f34d3c58016e59c0e1a783228b1a,0,F01185,1,0.796875
ethereum:0x76852b52954c6258902524715c25bce27313631a,0,F01186,4,0.8046875
ethereum:0x12d37509b09cbaff2d79475e10b9a2477b0369a8,0,F01187,4,0.671875
ethereum:0xa1cd5679238664a4c7ec159bbae973deca1c7937,0,F01188,3,0.8203125
ethereum:0xc93a971c76ee943bf440b51aacf960786c0a8879,0,F00958,3,0.515625
ethereum:0x7a0e233880af630796eadf9e02b411f22aa76dd0,0,F01190,1,0.7578125
ethereum:0x55f71fffa0e4210f79d87a938d37c3b87a9f762b,0,F00765,0,0.8203125
ethereum:0x5bda98554446e4a582687e81d3c4419fcd6ba6b8,0,F00944,1,0.7578125
ethereum:0x38dd02fb02a9fc957848ad1fced7b9d24f0fba27,0,F01191,0,0.390625
ethereum:0x780b1fc4f9f748e954aac39f7cf0e86499fd7967,0,F01192,4,0.8828125
ethereum:0x237ff9cec8fed1d553091415444e23978d4dbf8a,0,F00774,3,0.8046875
ethereum:0x6f9ede815386935e3cd97dd3526355b2fa75ff12,0,F00895,2,0.609375
ethereum:0x5dbc2ed08a6e2f7de8d04a2b72376f40ffd57f6d,0,F01193,3,0.5234375
ethereum:0x2c027e2f044dcc98175b71a9c496aab2dbb0b7b1,0,F01194,2,0.7421875
ethereum:0x0e04736a85433445ef602d07946671685ec94647,0,F00815,1,0.8203125
ethereum:0x0b50b2854b262a5193596bb8aa9aed3d630b39c1,0,F00787,0,0.453125
ethereum:0xe00093b0c7c249bfff4edce4cfa0d8824f4e8f06,0,F00958,3,0.515625
ethereum:0x5e2b7f5606e33af9a3b3916dacdcb77e1a65cd0a,0,F01195,1,0.1640625
ethereum:0x147758a8dd6d8cac95d61d1fca6376035c6ce996,0,F01196,0,0.890625
ethereum:0x13328936d37ee671778ffc90557195b46c964fbe,0,F01197,4,0.484375
ethereum:0xa2e57571ed38a8007d4b06f2423664d518acb2b2,0,F01198,3,0.546875
ethereum:0x71c9ab0c20a65727089d2d2b3eda37b9beb41173,0,F01199,3,0.65625
ethereum:0xba2432ac4533e09492efea59a10450893e56a8e4,0,F01200,2,0.5234375
ethereum:0x2db3224808f473c92fdffc327095400c4c9b0588,0,F01033,1,0.7265625
ethereum:0xcd26cbaedbd1f6ccc8f066ec25abfa9b3ec7e492,0,F01201,3,0.5078125
ethereum:0x2fd4b6822fc7e25635d2c663bfae800c87dbca17,0,F00829,0,0.890625
ethereum:0xf6b08c3880da39073a9ad2c192b982c92d905708,0,F01202,0,0.4296875
ethereum:0x014390283dc4b4a49058ae7e9ae77ea5e63245e9,0,F01203,1,0.265625
ethereum:0x82ef85e78d97f4ef3e4be1b7dcc744fa880425d7,0,F01204,0,0.1484375
ethereum:0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,0,F00774,3,0.8203125
ethereum:0x7e6dbe5cc6a6ace91688ed631e2cb15c32e4bf14,0,F01070,2,0.84375
ethereum:0x22bafeec4b225f15343dea36e4f82da4bf8fa68b,0,F01205,4,0.6484375
ethereum:0xfafc687c30d03d2d787b551628c3c3eac371c01b,0,F00751,1,0.859375
ethereum:0x30a45c601c5e944fc1abc96a41ddcb708251bebc,0,F01206,3,0.515625
ethereum:0x2d9f81ed95f7161d7b44ba5d711e9f0946f53c3a,0,F01128,3,0.4375
ethereum:0x62f6f07bf8007128000000700000d930e4410001,0,F00141,3,0.71875
ethereum:0x2c4854a1e9eb8109fbc9702c6a8f3005db17cafa,0,F01207,2,0.2265625
ethereum:0x5b63f9a85bfe3434263e04a03e964c74726d49e8,0,F01208,1,0.7890625
ethereum:0xe7bce7a28d694bc2997c538fd6d85b91545eb340,0,F00815,1,0.890625
ethereum:0x34312bbe9b84a9405bc2a93029a84d83a80daced,0,F01209,0,0.421875
ethereum:0x15e6f094b4f2639dec521cbd6d1313c970811aa7,0,F01127,2,0.1875
ethereum:0x07926b8fbfddf09cd66a7fcdc2b224b8482e6690,0,F00949,2,0.875
ethereum:0x09e8bfe00d8e6edbedc9c38d2a3139dfd64075d5,0,F01095,1,0.671875
ethereum:0x30bc49bf1e7c7688ea60e6985e70133a9591b0f9,0,F01210,4,0.8203125
ethereum:0x359c46f2f5c202d4c4dee9580d3bdfa88b1d1583,0,F01066,4,0.84375
ethereum:0x3eb0ddd2180376b9be9b278957783148bd453fcf,0,F00007,3,0.8046875
ethereum:0x53f93d13cb9a315c19d24bcbc570e38c506e23c2,0,F00766,4,0.5078125
ethereum:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,0,F00805,1,0.6640625
ethereum:0x03b994f0b65e1632f86e9f22166d9a3b8991cd6f,0,F01211,0,0.59375
ethereum:0x869908b674a1782fe0319b4920a4b4efebbb653d,0,F00007,3,0.8046875
ethereum:0x2741482032bcafc9726593e9549b1f9518c5d443,0,F01212,4,0.828125
ethereum:0xa9099c2d9ae78486fc91c65310b87ea2f7f0ffe7,0,F01138,3,0.7890625
ethereum:0x4383385b69e56b29908cdde1f55574fe654a0554,0,F01213,3,0.6796875
ethereum:0x9ae4367be2f8b4077c4e9fa59e324338188b1de3,0,F01214,2,0.6875
ethereum:0x63f3baab5bec371ba4c33c65a1c3002b503fe83c,0,F01215,3,0.0390625
ethereum:0x5ac065dc382d014664845b25d406b9336726e4b4,0,F01046,1,0.78125
ethereum:0x8260ddf62fcdf8d8d8980f9908f4f2895a024a09,0,F01216,1,0.5703125
ethereum:0xe4e49868adf7118960c7d038964c21f62e615afe,0,F00826,3,0.5234375
ethereum:0x811a0a7bcaf8221336399b31b506af4edd9359c2,0,F01110,1,0.5078125
ethereum:0xafa192d9e6cd7e77f0fbbf925c23cad6ed4b112c,0,F00834,4,0.75
ethereum:0x12a5fde062886ba79ebc4c206b4c2da34d1b892b,0,F00993,1,0.6328125
ethereum:0x1b5311ca503e7311818813c74a3f8da244993867,0,F01217,0,0.375
ethereum:0x51922a1e2a010418bd709870cd1ff13615070fa8,0,F01218,4,0.6171875
ethereum:0x96d62ff2d87b7d365f6f5300cd17932d43041659,0,F01048,3,0.78125
ethereum:0x5ef6fc47063d6e199a5d672208a2de645e7b1f45,0,F01181,2,0.21875
ethereum:0xbd77a32e628e69d8b168d3813f019e51d787b569,0,F00798,3,0.5390625
ethereum:0x735bda71c59929fdfff95fc93d0cffc2afb1983b,0,F01219,2,0.625
ethereum:0x070deb3ac0061880bf69c7ec12b8815c0480de2b,0,F01070,2,0.8515625
ethereum:0xeb78fb2c402818cbb95a4b6b084a6d940b72a675,0,F01220,2,0.890625
ethereum:0x4b43193d2a59094a297914cd7e7a72743e385587,0,F01221,1,0.4765625
ethereum:0x1b87e253293ada960c673bc4afaca3564633b822,0,F00958,3,0.515625
ethereum:0xb1464edd99adac972ede956640c34807f4375a9f,0,F01026,2,0.859375
ethereum:0xd841a824a12b5dd9fcbe876b988c90714347daf3,0,F01222,0,0.890625
ethereum:0x8ad5126baea92bd5ecc63e10d833c3927374d387,0,F01222,0,0.859375
ethereum:0xcda3577ca7ef65f6b7201e9bd80375f5628d15f7,0,F00787,0,0.453125
ethereum:0x3a72024ac1a2ec76613553b2bd89f852895f4101,0,F01223,0,0.453125
ethereum:0xec16cb7cdfcfacb073f6a75c0b9d7d798946c726,0,F01224,4,0.4765625
ethereum:0xbf14335dae18bf81ef11286c8aa6135c8885e187,0,F01224,4,0.4765625
ethereum:0xd0b94ef30af1c419ec85e5b36a5333016bae3b7b,0,F01066,4,0.875
ethereum:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,0,F00812,3,0.59375
ethereum:0x33ac9816d1d0bbb951b0b4f2a654bf2e3f4492f2,0,F01070,2,0.84375
ethereum:0x998d014ff55ed8db43e2c72919f0868b1cb352b9,0,F01225,4,0.6875
ethereum:0x7fd41784fa203908f9bed4d1724de96c77a709b8,0,F01161,3,0.546875
ethereum:0xa606dedf08d84c2d798b0e6b9325b6f1e1404d60,0,F01226,3,0.8984375
ethereum:0xf5fb247e2de3a5abda08df67488312aaef105874,0,F01227,2,0.6328125
ethereum:0x664f4f97329d7a19f99cf01a1b213d5c98ba9a94,0,F00827,4,0.609375
ethereum:0x15d315cd49e569cd6a9a4379f6bee32f6d7c1fa5,0,F01070,2,0.8828125
ethereum:0x1bb2d8f3326b85699db2124a60b83afba4ef0941,0,F01228,1,0.6875
ethereum:0x54ab2ad7af3c1680bbeabd6ce44fabfdfce877a6,0,F01210,4,0.8828125
ethereum:0x5ce9e7b497262f07004d0d4923d3dda7c069230a,0,F01229,0,0.78125
ethereum:0x5c07596b3ea785706f74dac603aa4ff94037db99,0,F01110,1,0.5078125
ethereum:0xceb4cc6f90155ca7148d8743c113eed0494f415f,0,F01230,4,0.734375
ethereum:0x0d11fee52609d6bddc818ef58721ecb51dae5308,0,F01231,3,0.2734375
ethereum:0x44ba96113707bd41eb4632d9df121dfa3775e8c5,0,F00048,2,0.8046875
ethereum:0x559d07831fe66bd510a9703e6b990cbe8b045d28,0,F00891,1,0.8125
ethereum:0xbfe62d3d49de7a6ca6a135b94b8996872682f374,0,F01232,2,0.8984375
ethereum:0xc04f51956bd98ecca6f376eae24c8faede9bd7bf,0,F01110,1,0.5078125
ethereum:0x63d9de4289161d84ae51fc7ba4548524eb430c2a,0,F01234,3,0.71875
ethereum:0x9487487e7ae7e0b93566dc4c1f67f64b311b416c,0,F01054,1,0.5859375
ethereum:0x5be8343c4e0ca42ff6dc7649b402d2a868a45c38,0,F01202,0,0.4296875
ethereum:0xa14949f021e762b6b66cd9f7e9253b38aa551607,0,F00841,1,0.8828125
ethereum:0xf1c0f16e684b23d9ce9c90f158130891903614e7,0,F01235,0,0.4921875
ethereum:0xafc5877036d4e2e8e5cc604ee196ef583d82e788,0,F01236,2,0.5625
ethereum:0xa575625e73b750d399ce7a8dc4457c2f31b86a80,0,F00824,0,0.5234375
ethereum:0x6b5709437118d5715fbdd9325e36a804ea0e7d5a,0,F00765,0,0.8984375
ethereum:0xf6ae00d4c8605133d756858d8f2d8fc51214c1f3,0,F01237,0,0.8984375
ethereum:0xd5e6a0f31c9e6ef4cdeaf8b6a40bd1106b620fcc,0,F01238,4,0.28125
ethereum:0x750d66a41108693ea4895ac6ee9a332d317c6aa6,0,F01070,2,0.84375
ethereum:0x8ee869ea0d59ff4ee5989b58081f85b1d6d6e984,0,F01239,3,0.890625
ethereum:0x7c00d22eaf04696f7cf1429fb2a208d9eda2ec42,0,F01240,2,0.8203125
ethereum:0xc6112263619bda3516c455726f078d32797e5fba,0,F00829,0,0.8828125
ethereum:0x34bc923c821fe6cc5c1ee93e243f78a28e1a0bee,0,F01241,1,0.84375
ethereum:0xc394b3728608ed82b0b493c8ed09ca1d88429a7e,0,F00921,0,0.734375
ethereum:0xad89bc93230d0a9efb8cd57c4fcf244f2e8979e1,0,F00751,1,0.78125
ethereum:0x5d536872f8bbc8d90395146a2fd9f3e0e5471d06,0,F00765,0,0.859375
ethereum:0xf8fc84ce0476822480763c15f47464fa4dbc87a2,0,F00858,0,0.828125
ethereum:0x1e142b1f5ea1b5b12ddb8db5d96f85aacdafb7cb,0,F01054,1,0.6171875
ethereum:0x4fd49f6331983931d8f1d7b36e65f313c663e3b6,0,F01066,4,0.84375
ethereum:0x2204138cc4d925174a2ebc560cbd5a2faa896996,0,F01005,0,0.6953125
ethereum:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,0,F01243,4,0.5078125
ethereum:0xacd1022c667b8c99cfa3a4e066c19a2443045ce1,0,F01244,3,0.5234375
ethereum:0x278aa741a1686f5afd631fa9e52f2b90955634fc,0,F01245,2,0.5625
ethereum:0xf368c74f8b9c322d45d076868aeacbb2849026b2,0,F01246,1,0.5234375
ethereum:0x6eba348f200ac65d60e99b0e55cade4a05415117,0,F01070,2,0.875
ethereum:0xeefba1e63905ef1d7acba5a8513c70307c1ce441,0,F00866,0,0.421875
ethereum:0x74c5f0207a57fead7873666c12bbf05c9ccd57e6,0,F00958,3,0.515625
ethereum:0xe622bb8cd9eb506f50d87a94e48786334ad9bc11,0,F00958,3,0.515625
ethereum:0x33d2251ef28c21a03917116a01d573d4d5399b9f,0,F01070,2,0.890625
ethereum:0x7286bd307d0f20744e3ee33d6dd90d27aea94c6a,0,F01247,0,0.625
ethereum:0xacacbf32631d9c3ffb1874e48359fbc532a3ce56,0,F00776,2,0.890625
ethereum:0x00000000001cbc2f91b298cea088f19b78574a5d,0,F01248,1,0.375
ethereum:0x1b7793e2de792297dfa0ee97e0cfc35563c4e74b,0,F00774,3,0.8046875
ethereum:0x4e7edd47af08c80920d08cb91d7d9cff93e8fb87,0,F01085,1,0.578125
ethereum:0x7424cf9bc6db4a9d504d1c12cb27f5acc791c3ae,0,F01070,2,0.8515625
ethereum:0xfdb0df0b98ef1b7eca1d74cbabd1652ecd5783e3,0,F01249,4,0.4765625
ethereum:0x2406c915ef6b87df93b5381cc99335d4275b463b,0,F00048,2,0.8125
ethereum:0x969cd9d32e036483f04bb9b62233b26603303073,0,F01250,3,0.78125
ethereum:0xa35ca8d0f27aad413fbbcd7d15582b44eeb6ba45,0,F01251,1,0.6953125
ethereum:0x391fcdb33750cf6e27a3968789126654a47f22a5,0,F01252,1,0.890625
ethereum:0x48a4431dda7fbfdfe60e05509acec03607657c96,0,F01066,4,0.875
ethereum:0x1fb8798a56453ab895ab90e3794d990bd5fb29b7,0,F01209,0,0.4375
ethereum:0xcfa266ba068949897ff191ddebd997e0aa9b5f92,0,F01106,0,0.6953125
ethereum:0x184fdb5e945ba6a8080771ebb6c9aec6bb33c943,0,F01253,0,0.0
ethereum:0xd37eea0dd89b0254ed655a167f3a58d74dff5315,0,F01254,4,0.828125
ethereum:0x7bcf6a66f402c50a39c80af44008e39b8e87d804,0,F01255,3,0.421875
ethereum:0x504818b4ed988f9245c0acc7d93515ac9d5ab81c,0,F01256,2,0.7734375
ethereum:0x95e951762cf590032cdbb9fb8c617dcaf6293530,0,F01258,0,0.640625
ethereum:0xa48e75724a0301bb1471fbfd892dfa5321fe574f,0,F01259,4,0.4375
ethereum:0xe0a4288457904e01c521f028954b917f51b82eb6,0,F01260,4,0.7421875
ethereum:0x63febfcbe6efe2843a6c87566fa82602b38aaada,0,F01168,1,0.890625
ethereum:0xfdbfcbfbcf2d717d2339cb230e83c91dfe86b0d4,0,F01261,3,0.671875
ethereum:0x2cd704c914325eb4d634ce1dff0e1d543a6cb794,0,F00998,4,0.6640625
ethereum:0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0,F01262,2,0.65625
ethereum:0xab42295e61ed2d0257e0fb2896ccf4ae0c805f73,0,F01263,1,0.6328125
ethereum:0x9bcc8e79e5d3ce1572187a1d393a6adcf81b94ac,0,F00941,0,0.5390625
ethereum:0xd466e0ee57d41cbf6f480039da5515aea23867b1,0,F01066,4,0.8671875
ethereum:0x90ad9656d0efb596aba83f973550c579be828155,0,F00779,1,0.7265625
ethereum:0xe9228a156fa40579eaed989f2288fb8105adf194,0,F01264,0,0.8515625
ethereum:0xcdd998cc3fb99c44f46b5ed383b70b7dd9087c45,0,F01156,2,0.8828125
ethereum:0x743415027f6b9032364c2fac59541178ff071d88,0,F01013,1,0.8515625
ethereum:0x61b3017cff0e27fd69bdd5021991b5d5125f7692,0,F00921,0,0.78125
ethereum:0x541ee849c2f5c764fd4f4aa8366909780a49c242,0,F00774,3,0.8046875
ethereum:0xa0f98bdc784f37dc5a3fe1ff218d3bcb118f2e4c,0,F00941,0,0.546875
ethereum:0x2ae6565594440d9afc123a3fbd2b6191d64ea2bb,0,F01098,3,0.8828125
ethereum:0x5833ba8be0e2eed40efebe7f7af15d6c818277ce,0,F01114,4,0.4296875
ethereum:0x985535df69d92c73a0cc6ae575e7eba71eae937b,0,F01110,1,0.5078125
ethereum:0x48657b7f3f9ab4ba80fda28c118706a1db1a2e8d,0,F01048,3,0.7578125
ethereum:0xc6ab6607228c9c40b8d3ac95f294c106affe9ea1,0,F00958,3,0.515625
ethereum:0x6fb2db8da85e0c332afec905d088ef98c4f513ec,0,F01265,4,0.609375
ethereum:0x86cf93c8da6a2be832502215452ad2c38319a5c5,0,F01266,0,0.6875
ethereum:0xc86a7aefca8fc103544b9322da0bd7811dfd0843,0,F00765,0,0.8203125
ethereum:0xf222ece0ec880b8fbb1546ae24046fb639a17535,0,F00765,0,0.8203125
ethereum:0x16a6e81bc3e2a52c570b1a02601bff91c84f17f7,0,F01048,3,0.7578125
ethereum:0x97006fd34cd93a82cc86ac1749f9f60940f0992a,0,F01066,4,0.8828125
ethereum:0x1c8ef3d487cf7278cb2ccfc1e339b055cd5291ea,0,F01267,4,0.890625
ethereum:0xc6f42e55fbdc1d28be636c493731e5ebe8839c9d,0,F01112,1,0.3203125
ethereum:0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7,0,F01098,3,0.8828125
ethereum:0xe0332898d5d51c67b15cfd52d70f7ba433ca4ae2,0,F01269,2,0.8125
ethereum:0x1bbaa650732168e74a19974e8018ea1bea424050,0,F01270,1,0.46875
ethereum:0x24709c3494f5972963d2223b40c0363b96dd5f6e,0,F01198,3,0.546875
ethereum:0xb5594799e3408aa7d578d067d8518b44c41bc3eb,0,F01046,1,0.78125
bnb:0x4531b4c0cb8a36eb4418e2f6c1a6019a811f9d55,0,F01259,4,0.4375
bnb:0xca11bde05977b3631167028862be2a173976ca11,0,F00819,2,0.890625
bnb:0x74b077bf27bfa83fa672d4012965a3111a985921,0,F01005,0,0.703125
bnb:0x17131f2e7923803cab26d33b8b9f266abb37ac10,0,F01273,4,0.8671875
bnb:0x3af2b646b087ed04a81de74a2fa6ef67553f7b26,0,F01274,3,0.8984375
bnb:0x1f69133a18da70502c893aeb468da6b6a771cb45,0,F01275,2,0.8125
bnb:0xf1ddf849f30f408bf7004c7872f8e8fe775c60f0,0,F00751,1,0.8125
bnb:0x49de95eee435811b83c82e550ab5c99436b57dfc,0,F00048,2,0.8515625
bnb:0x34bcc321c391fb3511e5bcca73538dec072354bc,0,F01276,1,0.71875
bnb:0x311d41cd41c037440e49e7fd0556f9522a1943f8,0,F01277,0,0.625
bnb:0x7c908d9586341952c33ca941f916b083e69ab334,0,F01278,4,0.609375
bnb:0x1c8993b840301f8019a4a4451830b4eb09c7d20c,0,F00765,0,0.8203125
bnb:0x19434b0a37edde55c98c0c96dcdd202add14e14f,0,F01280,2,0.8203125
bnb:0xfe488413a9f7939f0343b23b6b2743d9dd22a8d5,0,F01282,1,0.7109375
bnb:0xe448be644d5055986c6a74000163aee9181c6818,0,F00035,1,0.8515625
bnb:0x19a5acf54c9f5c47b1a7beec373ceb2e996cba30,0,F01284,4,0.5703125
bnb:0x1f423d5851cf05fa31c453f42e6e223d739cde11,0,F01285,3,0.5859375
bnb:0xaaf1ba54f7b4e9c8504553a2d732684c9a9eb6e4,0,F00904,4,0.875
bnb:0x3740e24e90e3dd2e3e7ba8666ab2619125ca2c0c,0,F01286,2,0.2734375
bnb:0x8623b3c667bf4c4853c1a168a58724f6bc5431eb,0,F01287,1,0.859375
bnb:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,0,F00265,0,0.296875
bnb:0xa937bf715d310eaa81e769f3495129dc36ddf056,0,F00781,2,0.8203125
bnb:0xcc2813c7b9da3d1e691e42b4786cbb450fa06ce1,0,F01280,2,0.8046875
bnb:0xbf5844aa381974e7a37cf837d888e93389e00489,0,F01290,1,0.2578125
bnb:0xc7ac9e8d1b16a76dcc246b523982677febf086a9,0,F01291,0,0.4375
bnb:0xaefaacb5b9dd2395a6f7ac7fc9e8797cdbd3c441,0,F01292,4,0.84375
bnb:0xcc3b9c97967bec72650dc2a5b207c5a00c970255,0,F00245,4,0.703125
bnb:0x105f018b2acd8bfa6892af894412c76b309391f1,0,F01293,3,0.703125
bnb:0x0e2dadd8081919cd0534c4144a74204f2db229ec,0,F01294,2,0.5234375
bnb:0xb23422656eda1fd6655ddcbc15e7a1e2b5001129,0,F01295,1,0.65625
bnb:0x80022f626d336fe6a454aad472d01a58c9000cc8,0,F00755,4,0.75
bnb:0xcea2ab2791829489973a76c4953fac42c7f32b96,0,F01297,4,0.375
bnb:0xea99457c896eb81417d2c15d9f62b8043c3cc495,0,F01298,3,0.6953125
bnb:0xe1f0eedadc2a3dc964cb9d64d8613fb7c6929268,0,F00930,1,0.4296875
bnb:0xcc0f9a82c921a92aa682a17e5f39899ae911d929,0,F01299,2,0.6484375
bnb:0x0d2393f8569a7c60b905bf7ccf73bce37dabe593,0,F01300,2,0.8984375
bnb:0x576d31f1d73a8acec04886d0f7ff9462bdbf9d4e,0,F01280,2,0.828125
bnb:0x69f3814cd453980531e3f089448b11ec2ef865e6,0,F00063,2,0.671875
bnb:0x2170ed0880ac9a755fd29b2688956bd959f933f8,0,F01302,3,0.65625
bnb:0xdb7a3c5425c8a246834b9ad4e5754951435b8cdb,0,F01303,3,0.5390625
bnb:0x79cf9e04ad9aeb210768c22c228673aed6cd24c4,0,F00787,0,0.453125
bnb:0x1588ffc5edd718ab7db51ad931690aa14e058110,0,F01304,2,0.4296875
bnb:0x96dbfc5474e20ab6632c468e540fcbe433e9b0b7,0,F00775,4,0.1796875
bnb:0x69d13bb734e9c6e42029eb0a670a07319452a996,0,F00812,3,0.578125
bnb:0xc4a52d2e75c1606c601c3a6c4504649a2a0d2370,0,F01305,3,0.8828125
bnb:0x8ab260bdfe6baa3ca04aeaca56dfcbb653884372,0,F01307,1,0.890625
bnb:0xeb4c3bc71cb5f5a4cb1e4e2023229ba4bb045275,0,F01308,0,0.84375
bnb:0x899d1951e2116a2dce7a793dca6ab2b4bd30007c,0,F01082,2,0.4765625
bnb:0x10f34643bd947aad69db85119a7b9aea8f5f428e,0,F01310,4,0.7734375
bnb:0x9b4f5b622a2fed96ad6ab81336fbb382cfe124fc,0,F01311,2,0.6328125
bnb:0x1bb99056060d194a766727899d9b3393736017ef,0,F01312,3,0.84375
bnb:0x4428a93b478fa76a5bd9c7641f54ec6373855433,0,F00941,0,0.5546875
bnb:0xe44457e4d4bb165e6753c3165a4e22a5e4c8f2ab,0,F01089,1,0.3125
bnb:0xf8fb3489b4c5c46d37e5a042c57b1e61825a48d3,0,F00921,0,0.7265625
bnb:0x35ec6e8bb330826828a42ac5fba4056443962e28,0,F01313,2,0.734375
bnb:0xb710dc9ebccc442d8b92716d2253739d18a5e58a,0,F00930,1,0.4296875
bnb:0x0f4369ec3cbab9724baf110f1e21b9fc5c4351ed,0,F01314,2,0.5703125
bnb:0x8d7e85184f469234dc62550e9314cd361c2b88d8,0,F01315,1,0.765625
bnb:0x423ecb7dc283cec05d1f7c316626c8ddc35d490a,0,F01316,0,0.75
bnb:0xf554337aaff6c107ee51b80cdddccd49ba9acdc3,0,F01317,4,0.8203125
bnb:0x2f898b7142e0c7c3da594f216b0cec02decae47a,0,F00048,2,0.8125
bnb:0x6f7c7b0129afd6172dd36891b7048c6cf2d29c7f,0,F00816,0,0.671875
bnb:0x19ac630c6707a207d415239d08dc429e47b2ef98,0,F01304,2,0.4296875
bnb:0x273a764794ef86fff9950f9b7c80f272679bbb85,0,F01319,2,0.8203125
bnb:0x5bc3ee6df05c244b59abbf4a81c02d625f0fd23f,0,F00934,3,0.75
bnb:0x856896bae2a2d561bbb2cc9c1c32db3da830b714,0,F01320,0,0.8984375
bnb:0xe0fd90b416db8398ce656035917727848afe7425,0,F01086,2,0.8203125
bnb:0x560ecd3352a484df453896f0e2b9f36b6bfd014f,0,F01322,0,0.890625
